eXoID	Game	Folder	sdl__fulldouble	sdl__fullfixed	sdl__output	sdl__autolock	sdl__sensitivity	sdl__mapperfile	sdl__usescancodes	sdl__overscan	sdl__titlebar	sdl__showmenu	dosbox__machine	dosbox__vmemsize	dosbox__memsize	render__char9	render__doublescan	render__autofit	vsync__vsyncmode	cpu__core	cpu__cputype	cpu__cycles	cpu__cycleup	cpu__cycledown	keyboard__aux	pci__voodoo	pci__voodoomem	mixer__rate	mixer__blocksize	mixer__prebuffer	midi__mpu401	midi__mididevice	midi__fluid_dot_soundfont	midi__fluid_dot_gain	midi__mt32_dot_romdir	midi__mt32_dot_output_dot_gain	sblaster__sbtype	sblaster__sbbase	sblaster__goldplay	sblaster__irq	sblaster__dma	sblaster__hdma	sblaster__sbmixer	sblaster__oplmode	sblaster__oplemu	sblaster__oplrate	gus__gus	gus__gusrate	gus__gusdma	gus__ultradir	innova__innova	speaker__ps1audio	speaker__ps1audiorate	speaker__pcspeaker	speaker__pcrate	speaker__wizpopfix	speaker__tandy	speaker__tandyrate	speaker__disney	joystick__joysticktype	joystick__timed	joystick__buttonwrap	dos__xms	dos__ems	dos__umb	dos__keyboardlayout	ipx__ipx	ne2000__ne2000	ne2000__macaddr	log__logfile
DOS00743	The Aethra Chronicles: Volume One - Celystra's Bane	aeth1cly			openglnb			mapper.map					svga_s3		64																																																							
DOS15966	Action Euro Soccer 96	AEuroSoc			openglnb			mapper.map					svga_s3									30000																		5							true																							
DOS07544	A Fable	AFAB1985			openglnb			mapper.map					svga_s3																																																									
DOS15967	Afghanistan	Afghanis			openglnb			mapper.map					cga		4							300																																																
DOS00843	Are You Afraid of the Dark? The Tale of Orpheo's Curse	afraid			openglnb			mapper.map					svga_s3		63							20000	500						2048	10																	true															true				none				
DOS00017	African Adventure Or In Search of Dr. Livingston	AfricanA			openglnb			mapper.map					svga_s3																																																									
DOS00746	African Raiders-01	AfricanR			openglnb			mapper.map					svga_s3		64							5000																																																
DOS00747	African Trail Simulator	AfricanT			openglnb			mapper.map					svga_s3		64																																																							
DOS00745	African Desert Campaign	afridscp			openglnb			mapper.map					svga_s3		64							600																																																
DOS00750	After Burner	AfterBu2			openglnb			mapper.map					svga_s3									1200																																																
DOS00751	Afterlife	Afterlif			openglnb			mapper.map					svga_s3		64							max																																																
DOS00754	After The War	Afterthe			openglnb			mapper.map					svga_s3									5000																																																
DOS00752	Aftershock for Quake	AftSkQ			openglnb			mapper.map	false				svga_s3		32															20		mt32	.\mt32\SoundCanvas.sf2		.\mt32																								false											
DOS00755	A.G.E.	age2			openglnb			mapper.map					svga_s3		64																																																							
DOS07840	Age of Dragon	AgeDrag			openglnb			mapper.map					svga_s3		32							30000																																																
DOS05827	Agent USA	agentusa			openglnb			mapper.map					pcjr	auto	8							600						48000				auto																				false		discrete																
DOS00758	Aggression	aggress			openglnb			mapper.map					svga_s3		64																																																							
DOS00757	Aggravation	aggrva			openglnb			mapper.map					svga_s3		64																																																							
DOS00372	Agravation	aggrva89			openglnb			mapper.map					svga_s3		8							100																																																
DOS00452	AGI Tetris	agitet			openglnb			mapper.map					svga_s3									9000																																									false	false	false					
DOS17288	Adventure Game Studio v2.3	AGS23			openglnb			mapper.map					svga_s3		64													49716					.\mt32\SoundCanvas.sf2		.\mt32									opl3	nuked	49716																								
DOS07311	AH-3: ThunderStrike	AH3ThS			openglnb			mapper.map	false				svga_s3		63							50000								20		mt32	.\mt32\SoundCanvas.sf2		.\mt32												true												false											
DOS07272	Aces High: The True Air Duel Simulator	AHtTADS			openglnb			mapper.map					svga_s3																	20																																								
DOS00482	Alien Incident	AI			openglnb			mapper.map					svga_s3		64							60000	500						2048	10																	true															true				none				
DOS06302	Aimpoint	aimpoint			openglnb			mapper.map					svga_s3		64							30000																																																
DOS07551	Air Attack!	AirAtak			openglnb			mapper.map					tandy									500																																																
DOS00759	Airball	airball			direct3d			mapper.map					svga_s3																			mt32																			true																			
DOS00760	Airborne Ranger	Airborne			openglnb			mapper.map					tandy		8							1200																																																
DOS00761	Air Bucks	AirBucks			openglnb			mapper.map					svga_s3		63																	mt32	.\mt32\SoundCanvas.sf2		.\mt32																																			
DOS00763	Dog Fight: 80 Years of Aerial Warfare	AirDuel8			openglnb			mapper.map					svga_s3		63							30000						49716					.\mt32\SoundCanvas.sf2		.\mt32		sbpro2							opl3	nuked	49716																					true			
DOS00764	Air Force Commander	airfrcco			openglnb			mapper.map					svga_s3		64																																																							
DOS00765	Airlift Rescue	AirliftR			openglnb			mapper.map					svga_s3									6000																																																
DOS07242	Airline	Airline			openglnb			mapper.map					svga_s3																																																									
DOS00766	Airlines	Airlines			openglnb			mapper.map					svga_s3		64																																																							
DOS00355	Airline Simulator	AirLSim			direct3d			mapper.map					svga_s3		32							30000																																																
DOS16198	Airline Simulator 2	AirLSim2			openglnb			mapper.map	false				svga_s3		63							60000																																																
DOS00767	Air Power: Battle in the Skies	AirPower			openglnb			mapper.map	false				svga_et4000		32							30000								20		mt32	.\mt32\SoundCanvas.sf2		.\mt32												true												false											
DOS00356	Air Puck	AirPuck			openglnb			mapper.map					svga_s3																																																									
DOS07243	Airstrike	AirStr95			openglnb			mapper.map					svga_s3								486_slow	30000																																																
DOS07244	Air-Strike	AirStr98			openglnb			mapper.map					svga_s3		32																																																false	false	false					
DOS00768	Airstrike USA	Airstrik			openglnb			mapper.map					svga_s3																																												on													
DOS00769	Air Traffic Controller	AirTraff			openglnb			mapper.map					svga_s3		64																																																							
DOS00770	Air Trax	AirTrax			openglnb			mapper.map					svga_s3		64																																																							
DOS00495	Air Warrior	AirWarri			openglnb			mapper.map					svga_s3		64																																																							
DOS00496	Aisle	aisle			openglnb			mapper.map					svga_s3		64								500						2048	10																	true															true				none				
DOS00706	Action in The North Atlantic	aitna			openglnb			mapper.map					svga_s3		64							500																																																
DOS02864	Jack in the Dark	AJACK			openglnb			mapper.map					svga_s3		64							15000	500						2048	10																	true															true				none				
DOS00497	Ajax	Ajax			openglnb			mapper.map					ega																																												on													
DOS06499	AJ's Quest	AJQuest			openglnb			mapper.map					svga_s3		32							12000																																																
DOS00498	A.J.'s World of Discovery	AJsWorld			openglnb			mapper.map					svga_s3		64																																																							
DOS15205	Aktie-bal	Aktiabal			openglnb			mapper.map					svga_s3		8															25																																								
DOS15206	Aladino	Aladino			openglnb			mapper.map					svga_s3		63															25																																								
DOS00500	Albion	albion			openglnb			mapper.map					svga_s3		64							30000						49716					.\mt32\SoundCanvas.sf2		.\mt32									opl3	nuked	49716	true																							
DOS00501	Alcatraz	Alcatraz			openglnb			mapper.map					svga_s3																																																									
DOS15780	The Alchemy Game	AlchHame			openglnb			mapper.map					svga_s3		63																																																							
DOS07246	Alchemyst	Alchmyst			openglnb			mapper.map					svga_s3																																																									
DOS00357	Aldo Again	AldoAga			openglnb			mapper.map					svga_s3																																																									
DOS07575	Aldo's Assault (Aldo 3)	AldoAss			openglnb			mapper.map					svga_s3		32																																																							
DOS00503	Aldo's Adventure	AldosAdv			openglnb			mapper.map					svga_s3																																																									
DOS00504	Aleshar: The World of Ice	aleshar			openglnb			mapper.map					svga_s3		64							max																																																
DOS15207	Alex the Allegator	AlexA1			openglnb			mapper.map					svga_s3		63															25																																								
DOS00772	Alex the Allegator 2	alexalli			openglnb			mapper.map					svga_s3																																																									
DOS00771	Alex Higgins' World Snooker	AlexHigg			openglnb			mapper.map					svga_s3		64																																																							
DOS17174	ALF's Party Kit!	AlfsPK			software			mapper.map					svga_s3		63													49716					.\mt32\SoundCanvas.sf2		.\mt32									opl3	nuked	49716																								
DOS00774	ALF's Thinking Skills	ALFsThin			openglnb			mapper.map					svga_s3		64																																																							
DOS17175	ALF's World of Words	AlfsWoW			openglnb			mapper.map					svga_s3		63													49716					.\mt32\SoundCanvas.sf2		.\mt32									opl3	nuked	49716																								
DOS00472	ALF: The First Adventure	ALFTheFi			openglnb			mapper.map					svga_s3									400																																																
DOS00775	ALF's U.S. Geography	ALFUS			openglnb			mapper.map					svga_s3																																																									
DOS07697	Algebra Arcade	AlgArc			openglnb			mapper.map					cga	auto	4							300						48000				auto																				false		discrete																
DOS07247	Alge-Blaster Plus!	AlgBlas+			openglnb			mapper.map					svga_s3		8																																																							
DOS00473	Aliants: The Desperate Battle For Earth!	aliants			openglnb			mapper.map					cga	auto	4							2000						48000				auto																				false		discrete																
DOS00474	Alice in Wonderland	aliceif			openglnb			mapper.map					svga_s3		64								500						2048	10																	true															true				none				
DOS15209	Alien Assault (1995)	AlieAs95			openglnb			mapper.map					svga_s3		63							9000								25																																								
DOS15210	Alien Assault (1997)	AlieAs97			openglnb			mapper.map					svga_s3		63							15000											.\mt32\SoundCanvas.sf2		.\mt32																																			
DOS06489	Aliens (1996)(Error Free Productions)	aliEF			openglnb			mapper.map					svga_s3									12000																																																
DOS00559	Alien Logic	alielogi			openglnb			mapper.map					svga_s3		32							fixed 10000																																																
DOS00396	Aliens (1989)	alien89			openglnb			mapper.map					svga_s3									300																																																
DOS15211	Alien Alley	AlienAly			openglnb			mapper.map					svga_s3		63															25																																								
DOS00476	Alien Attack	AlienAtt			openglnb			mapper.map					svga_s3																																																									
DOS00477	Alien Breed	AlienBre			openglnb			mapper.map	false				svga_s3																	20		mt32	.\mt32\SoundCanvas.sf2		.\mt32												true												false											
DOS00478	Alien Breed: Tower Assault	AlienBrT			openglnb			mapper.map					svga_s3		32					normal		auto limit 10000										mt32	.\mt32\SoundCanvas.sf2		.\mt32																																			
DOS00479	Alien Cabal	AlienCab			openglnb			mapper.map					svga_s3									75000																																																
DOS00480	Alien Carnage	AlienCar			openglnb			mapper.map					svga_s3							normal		5000								20																															false									
DOS00481	Alien Fires: 2199 AD	alienfi			openglnb			mapper.map					svga_s3		64																																																							
DOS00475	Alien	alienif			openglnb			mapper.map					svga_s3		64																																																							
DOS00483	Alien Legacy	alienleg			openglnb			mapper.map					svga_s3		64							10000						49716					.\mt32\SoundCanvas.sf2	.2	.\mt32									opl3	nuked	49716																								
DOS00560	Alien Odyssey	AlienOdy			openglnb			mapper.map					svga_s3									55000						49716					.\mt32\SoundCanvas.sf2		.\mt32									opl3	nuked	49716																								
DOS00561	Alien Olympics	AlienOly			openglnb			mapper.map					svga_s3		63							15000											.\mt32\SoundCanvas.sf2		.\mt32																																			
DOS00562	Alien Phobia	AlienPho			openglnb			mapper.map					svga_s3									7000																																																
DOS00563	Alien Rampage	AlienRam			openglnb			mapper.map					svga_s3									50000																																																
DOS06638	Alien River	AlienRiv			openglnb			mapper.map					svga_s3																																																									
DOS00564	Aliens: A Comic Book Adventure	ALIENS			openglnb			mapper.map	false				svga_s3								pentium_slow	60000								20		mt32	.\mt32\SoundCanvas.sf2		.\mt32											22050													false											
DOS17476	Aliens (1996)(Christoph Roschter)	aliens96			openglnb			mapper.map					svga_s3																																																									
DOS00565	Alien Syndrome	AlienSyn			openglnb			mapper.map					svga_s3									1500																																																
DOS00566	Alien Trilogy	AlienTri			openglnb			mapper.map					svga_s3		32							65000								20																																					true			
DOS00567	Alien Virus	alienv			openglnb			mapper.map					svga_s3		64								500						2048	10																	true															true				none				
DOS00568	Alien Worlds	AlienWor			openglnb			mapper.map					svga_s3																																																									
DOS07899	Alien Terminator	AlieTerm			openglnb			mapper.map					svga_s3		32							30000																		5																														
DOS00571	Alive Sharks	AliveSha			openglnb			mapper.map					svga_s3																																																									
DOS00573	Allan Border's Cricket	AllanBor			openglnb			mapper.map					svga_s3		64																																																							
DOS00574	All Dogs Go to Heaven	AllDogsG			openglnb			mapper.map					svga_s3									3200	2000	2000																																														
DOS07248	AllegroHack	AllegHak			openglnb			mapper.map					svga_s3																																																									
DOS05828	Alley Cat	AlleyCat			openglnb			mapper.map					svga_s3									450																																			on													
DOS00890	Atlantis: The Lost Tales	alostt			openglnb			mapper.map					svga_s3		63							50000								20																	true																							
DOS00586	Alpha Man	alphama2			openglnb			mapper.map					svga_s3		64																																																							
DOS07601	Alpha Build	AlphBuil			openglnb			mapper.map					svga_s3																																																									
DOS00585	AlphaMan	alphman			openglnb			mapper.map					svga_s3		64																																																							
DOS00587	Alpha Storm	alphstor			openglnb			mapper.map	false				svga_s3		63							55000								20		mt32	.\mt32\SoundCanvas.sf2		.\mt32												true												false											
DOS07285	Alphabet Zoo	AlphZoo			openglnb			mapper.map					cga	auto	4							300						48000				auto																				false		discrete																
