eXoID	Game	Folder	AutoexecEcho	AutoexecMounts	AutoexecPrelauncher1	AutoexecPrelauncher2	AutoexecPrelauncher3	AutoexecPrelauncher4	AutoexecExecuteable	AutoexecLastMountPath	AutoexecLastPathChange	AutoexecPathChanges	Adir	Bdir	Cdir	Ddir	ExitFound	DOSBoxVersion	ScummVM
DOS04844	Star Wars: Dark Forces	SWDForc		C;;SWDForc;|D;IMG;SWDF104.cue;-t cdrom|					call run	c:	dark	c:\dark call run|			SWDForc	SWDF104.cue	Yes	ece4230\dosbox.exe	
DOS04993	Switch (1995)	Switch		C;;;|					switch	c:	Switch	c:\Switch switch|					Yes	dosbox.exe	
DOS07336	Switch (1982)	Switch82		C;;Switch82;|					call SW-PEG	c:		c: call SW-PEG|			Switch82		Yes		
DOS04994	SWIV 3D	SWIV3D		C;;SWIV3D;|D;IMG;swiv3d.cue;-t cdrom|	mixer cdaudio 30				SWIV_DOS	c:	.\GAMES\SWIV	mixer cdaudio 30| c:\.\GAMES\SWIV SWIV_DOS|			SWIV3D	swiv3d.cue	Yes	ece4230\dosbox.exe	
DOS16130	Star Wars: Making Magic	SWMakMag		C;;SWMakMag;|D;IMG;Making_Magic.iso;-t cdrom|					mkgmagic	d:		d: mkgmagic|			SWMakMag	Making_Magic.iso	Yes	dosbox.exe	
DOS17159	Success With Math: Addition and Subtraction	SwMAS		A;IMG;disk01.img;-t floppy|C;;SwMAS;|					BASICA CBS.BAS	c:		c: BASICA CBS.BAS|	disk01.img		SwMAS		Yes	ece4230\dosbox.exe	
DOS15749	Stanford Wong Video Poker	SWongVP		C;;SWongVP;|					WONGVP	c:		c: WONGVP|			SWongVP		Yes	ece4230\dosbox.exe	
DOS06349	Sword Quest 1: The Search	swoqu1		C;;swoqu1;|					Quest1v3	c:	squest1	c:\squest1 Quest1v3|			swoqu1		Yes	dosbox.exe	
DOS00107	Sword Quest 2: Tale of the Talisman	swoqu2		C;;swoqu2;|	timeset				Quest2	c:	quest2	c: timeset|\quest2 Quest2|			swoqu2		Yes	dosbox.exe	
DOS07913	Sword Fight II	SwordF2		C;;SwordF2;|					sf2	c:		c: sf2|			SwordF2		Yes	dosbox.exe	
DOS04995	Sword of Aragon	SwordofA	.[13][10]This crack is a bit odd.  When prompted to type a word[13][10]from the poster, just type the word in capital letters on[13][10]the line.  The prompt will look something like:[13][10]Type the first word from: LOCATION>[13][10].[13][10]In which case you type "location"[13][10].[13][10]	C;;;|					sword	c:	SwordofA	c:\SwordofA sword|					Yes	dosbox.exe	
DOS04996	Sword of Honour	SwordofH		C;;SwordofH;|					soh	c:	SwordofH	c:\SwordofH soh|			SwordofH		Yes	dosbox.exe	
DOS04997	Sword of the Samurai	Swordoft		C;;Swordoft;|					SAMURAI	c:		c: SAMURAI|			Swordoft		Yes	ece4230\dosbox.exe	
DOS04998	Swords of Glass	sworglas		C;;;|					SWORDS	c:	sworglas	c:\sworglas SWORDS|					Yes	dosbox.exe	
DOS04845	Star Wars: Rebel Assault	SWRA		C;;SWRA;|D;IMG;swra.cue;-t cdrom|					call reb	c:	rebel	c:\rebel call reb|			SWRA	swra.cue	Yes	ece4230\dosbox.exe	
DOS04847	Star Wars: Rebel Assault II - The Hidden Empire	SWRA2	.[13][10]Press Ctrl-F4 to switch CD's when prompted.[13][10].[13][10]	C;;SWRA2;|D;IMG;ra2_cd1.cue/ra2_cd2.cue;-t cdrom|					rebel2	d:		d: rebel2|			SWRA2	ra2_cd1.cue/ra2_cd2.cue	Yes	ece4230\dosbox.exe	
DOS04850	Star Wars: TIE Fighter (Collector's CD-ROM)	SWTieCD		C;;SWTieCD;|D;IMG;SWTIECD.cue;-t cdrom|					call run	c:	TIECD	c:\TIECD call run|			SWTieCD	SWTIECD.cue	Yes	ece4230\dosbox.exe	
DOS15911	Snow White's Voyage	SWVoy		C;;SWVoy;|					Snow	c:		c: Snow|			SWVoy		Yes	dosbox.exe	
DOS04854	Star Wars: X-Wing (Collector's CD-ROM)	SWXWCD		C;;SWXWCD;|D;IMG;SWXWCD.cue;-t cdrom|					call run	c:	XWINGCD	c:\XWINGCD call run|			SWXWCD	SWXWCD.cue	Yes	ece4230\dosbox.exe	
DOS05002	Syndicate Plus	Syndicat		C;;Syndicat;|D;IMG;Syndicate.cue;-t cdrom|					call run	c:		c: call run|			Syndicat	Syndicate.cue	Yes	dosbox.exe	
DOS05003	Syndicate Wars	SyndWars		C;;SyndWars;|D;IMG;syndwar.cue;-t cdrom|					call run	c:		c: call run|			SyndWars	syndwar.cue	Yes	ece4230\dosbox.exe	
DOS05005	Synnergist	synner		C;;;|D;IMG;Synnergist.img;-t cdrom|					call run	c:	synner	c:\synner call run|				Synnergist.img	Yes	ece4230\dosbox.exe	
DOS15863	System-4: Mister Tengus Adventure	Sys4MTA		C;;Sys4MTA;|					SYSTEM_4	c:		c: SYSTEM_4|			Sys4MTA		Yes	ece4230\dosbox.exe	
DOS05006	System Shock	SystemSh		C;;SystemSh;|D;IMG;System_Shock_Enhanced.cue;-t iso|					call run	c:	SSHOCK	c:\SSHOCK call run|			SystemSh	System_Shock_Enhanced.cue	Yes	ece4230\dosbox.exe	
DOS15455	So You Wanna Be A Redneck	SYWBARN		C;;SYWBARN;|D;IMG;WANNABE.cue;-t iso|					call run	c:		c: call run|			SYWBARN	WANNABE.cue	Yes	ece4230\dosbox.exe	
DOS06407	Syyrah: The Warp Hunter	syyrah		C;;syyrah;|D;IMG;SYYRAH.img;-t cdrom|					SYYRAH	c:	syyrah	c:\syyrah SYYRAH|			syyrah	SYYRAH.img	Yes	dosbox.exe	
DOS07183	Tommy's Twenty-One	T21		C;;T21;|					TOMMYS21	c:		c: TOMMYS21|			T21		Yes	dosbox.exe	
DOS05070	Terminator 2: Judgment Day - Chess Wars	t2chess		C;;t2chess;|D;IMG;Terminator 2 - Judgment Day - Chess Wars (1993)(Capstone).iso;-t cdrom|					call RUN	c:	t2chess	c:\t2chess call RUN|			t2chess	Terminator 2 - Judgment Day - Chess Wars (1993)(Capstone).iso	Yes	ece4230\dosbox.exe	
DOS05007	T2: The Arcade Game	T2TheArc		A;;T2TheArc\floppy;-t floppy|C;;T2TheArc;|					call run	c:	T2TheArc	c:\T2TheArc call run|	T2TheArc\floppy		T2TheArc		Yes	ece4230\dosbox.exe	
DOS07168	Tommy's Six-Bid Solo	T6BidSol		C;;T6BidSol;|					sixbid	c:		c: sixbid|			T6BidSol		Yes	dosbox.exe	
DOS00681	The Abbey	tabbey		C;;tabbey;|					abbey	c:	tabbey	c:\tabbey abbey|			tabbey		Yes	dosbox.exe	
DOS05009	Tactical Manager	TacManag		C;;TacManag;|D;IMG;Trainer, Der (1994)(Black Legend)(DE).iso;-t iso|					call tactman.bat	c:		c: call tactman.bat|			TacManag	Trainer, Der (1994)(Black Legend)(DE).iso	Yes	dosbox.exe	
DOS05008	Taco Bell: Tasty Temple Challenge	TacoBell		C;;TacoBell;|					call temple	c:	TacoBell	c:\TacoBell call temple|			TacoBell		Yes	dosbox.exe	
DOS07553	Tactile	TacTil89		C;;TacTil89;|					basica tactile.bas	c:		c: basica tactile.bas|			TacTil89		Yes	dosbox.exe	
DOS05042	Teenagent	tagent		C;;tagent;|					TEENAGNT	c:		c: TEENAGNT|			tagent		Yes	dosbox.exe	
DOS05992	Tag Team Wrestling	TagTeamW		C;;TagTeamW;|					call run.bat	c:		c: call run.bat|			TagTeamW		Yes	staging0.81.0a\dosbox.exe	
DOS05012	Tailchaser	Tailchas		C;;Tailchas;|D;IMG;tail.iso;-t cdrom|					tail	d:		d: tail|			Tailchas	tail.iso	Yes	dosbox.exe	
DOS07123	Tommy's Air Raid	TAirRaid		C;;TAirRaid;|					AIRRAID	c:		c: AIRRAID|			TAirRaid		Yes	dosbox.exe	
DOS07124	Tommy's Airshark	TAirShk		C;;TAirShk;|					AIRSHARK	c:		c: AIRSHARK|			TAirShk		Yes	dosbox.exe	
DOS05014	Taito's Super Space Invaders	TaitosSu		C;;TaitosSu;|					call run	c:	invaders	c:\invaders call run|			TaitosSu		Yes	ece4230\dosbox.exe	
DOS05018	The Taking of Beverly Hills	takebevh		C;;;|					bh	c:	takebevh	c:\takebevh bh|					Yes	dosbox.exe	
DOS06612	Take Down	TakeDown		C;;TakeDown;|					TD	c:		c: TD|			TakeDown		Yes	dosbox.exe	
DOS05017	Taking Care of Business	TakingCa		C;;TakingCa;|					tcb	c:	TakingCa	c:\TakingCa tcb|			TakingCa		Yes	dosbox.exe	
DOS17549	Tales of Mystery	TaleMyst		C;;TaleMyst;|Boot;;SIDE1.IMG/SIDE2.IMG;|					LOADROM BASIC10.BIN			c: LOADROM BASIC10.BIN|			TaleMyst		Yes	ece4230\dosbox.exe	
DOS06350	Tales of Magic	TalesOfM		C;;TalesOfM;|					call run	c:	TalesOfM	c:\TalesOfM call run|			TalesOfM		Yes	dosbox.exe	
DOS00108	Tales of Treasure	TalesOfT		C;;TalesOfT;|					call run	c:	TalesOfT	c:\TalesOfT call run|			TalesOfT		Yes	dosbox.exe	
DOS05021	Talisman: Challenging the Sands of Time	talisman		A;;talisman;-t floppy|C;;talisman;|					call run.bat	c:		c: call run.bat|	talisman		talisman		Yes	staging0.81.0a\dosbox.exe	
DOS17361	Talking Teacher for Early Spanish	TalkSpan		A;;TalkSpan\floppy;-t floppy|C;;TalkSpan;|					ESP	c:	ESP	c:\ESP ESP|	TalkSpan\floppy		TalkSpan		Yes	ece4230\dosbox.exe	
DOS00225	The Animated Memory Game	tamg		C;;tamg;|					call amem	c:	tamg	c:\tamg call amem|			tamg		Yes	dosbox.exe	
DOS07577	Tamoret: The Adventure to the Fourth Dimension	Tamoret		C;;Tamoret;|					call Tamoret	c:		c: call Tamoret|			Tamoret		Yes	dosbox.exe	
DOS05022	Tamper	Tamper88		A;;Tamper88;-t floppy|C;;Tamper88/;-freesize 100|					tamper	a:		a: tamper|	Tamper88		Tamper88/		Yes	dosbox.exe	
DOS05023	Tangled Tales	tangtale		C;;;|					tangle	c:	tangtale	c:\tangtale tangle|					Yes	dosbox.exe	
DOS06351	TANIS	Tanis		C;;Tanis;|					tanis	c:	Tanis	c:\Tanis tanis|			Tanis		Yes	dosbox.exe	
DOS05024	Tank2	Tank2		C;;Tank2;|					tank2	c:	games\tank2	c:\games\tank2 tank2|			Tank2		Yes	dosbox.exe	
DOS17550	Tank For Two	Tank42		C;;Tank42;|					call run	c:		c: call run|			Tank42		Yes	ece4230\dosbox.exe	
DOS06613	Tank	Tank83		C;;Tank83;|					call run	c:		c: call run|			Tank83		Yes	dosbox.exe	
DOS05026	Tank Commander	TankComm		C;;TankComm;|D;IMG;TANK_COMM.iso;-t cdrom|					call run	c:		c: call run|			TankComm	TANK_COMM.iso	Yes	dosbox.exe	
DOS07707	Tanks' Destroyer	TankDest		C;;TankDest;|					tankd	c:		c: tankd|			TankDest		Yes	dosbox.exe	
DOS07110	Battle Europe	TankeDJu		C;;TankeDJu;|					call tank	c:		c: call tank|			TankeDJu		Yes	dosbox.exe	
DOS07111	Tankgame	Tankgame		C;;Tankgame;|					tankgame	c:		c: tankgame|			Tankgame		Yes	dosbox.exe	
DOS17551	Tank Regime	TankRegi		C;;TankRegi;|					REGIME	c:		c: REGIME|			TankRegi		Yes	ece4230\dosbox.exe	
DOS05027	Tank: The M1A1 Abrams Battle Tank Simulation	TankTheM		C;;TankTheM;|D;IMG;TANK.ISO;-t cdrom|					call run	c:		c: call run|			TankTheM	TANK.ISO	Yes	dosbox.exe	
DOS05028	Tank Wars (1986)	TankWars		C;;;|					tank	c:	TankWars	c:\TankWars tank|					Yes		
DOS07125	Tommy's Ant Farm	TAntFrm		C;;TAntFrm;|					ANTFARM	c:		c: ANTFARM|			TAntFrm		Yes	dosbox.exe	
DOS07983	TAO: Ren Jian Dao Zhi Shaonian Yan Chi Xia	TAO1998		C;;TAO1998;|D;IMG;TAO.cue;-t iso|					call play	c:	engine\TAO	c:\engine\TAO call play|			TAO1998	TAO.cue	Yes	ece4230\dosbox.exe	
DOS07279	The Adventures Of Dianalee: In The Lost temple Of The Aztecs	TAoDLToA		C;;TAoDLToA;|					DIANALEE	c:		c: DIANALEE|			TAoDLToA		Yes	dosbox.exe	
DOS05993	Tapper	Tapper		C;;Tapper;|					call run.bat	c:		c: call run.bat|			Tapper		Yes	staging0.81.0a\dosbox.exe	
DOS07415	Target (1982)	Targ1982		C;;Targ1982;|					target	c:		c: target|			Targ1982		Yes	dosbox.exe	
DOS07112	Target (1983)	Target83		C;;Target83;|					call target	c:		c: call target|			Target83		Yes		
DOS05029	Targhan	Targhan	.[13][10]Turn Num-Lock on in order to use attacks.[13][10]Numpad moves. Shift + Numpad attacks.[13][10].[13][10]	C;;Targhan;|					start	c:	Targhan	c:\Targhan start|			Targhan		Yes	ece4230\dosbox.exe	
DOS00109	Tark Simmons, Priestess of the First Church, in her battle against the Demon of Dark Desire	TarkSimm		C;;TarkSimm;|					call tark	c:	TarkSimm	c:\TarkSimm call tark|			TarkSimm		Yes	dosbox.exe	
DOS05031	Task Force 1942	TaskForc		C;;TaskForc;|D;IMG;1944ATR.cue;-t cdrom|					call run	c:	tf1942	c:\tf1942 call run|			TaskForc	1944ATR.cue	Yes	ece4230\dosbox.exe	
DOS16131	Taso	Taso		C;;Taso;|					TASO	c:		c: TASO|			Taso		Yes	dosbox.exe	
DOS05994	Tass Times in Tonetown	TassTime		C;;TassTime;|					call run.bat	c:		c: call run.bat|			TassTime		Yes	staging0.81.0a\dosbox.exe	
DOS00801	The Animated SVGA Memory Game	tasvgamg		C;;tasvgamg;|					call AMEMV	c:	tasvgamg	c:\tasvgamg call AMEMV|			tasvgamg		Yes	dosbox.exe	
DOS07126	Tommy's ATC	TATC		C;;TATC;|					ATC	c:		c: ATC|			TATC		Yes	dosbox.exe	
DOS05032	Tau Ceti	TauCeti		C;;;|					tau	c:	TauCeti	c:\TauCeti tau|					Yes	dosbox.exe	
DOS06329	Taxi Run	TaxiRun		C;;TaxiRun;|					taxirun	c:		c: taxirun|			TaxiRun		Yes	dosbox.exe	
DOS06043	Trust and Betrayal: The Legacy of Siboot	tb		C;;;|					siboot	c:	tb	c:\tb siboot|					Yes	dosbox.exe	
DOS07128	Tommy's Balloon	Tballoo		C;;Tballoo;|					balloon	c:		c: balloon|			Tballoo		Yes	dosbox.exe	
DOS07127	Tommy's Backgammon	TBGam		C;;TBGam;|					TOMMYSBG	c:		c: TOMMYSBG|			TBGam		Yes	dosbox.exe	
DOS07205	Turbo Blackjack	TBJ1985		C;;TBJ1985;|					BLACKJAC	c:		c: BLACKJAC|			TBJ1985		Yes	dosbox.exe	
DOS07129	Tommy's Calabresella	Tcalab		C;;Tcalab;|					calab	c:		c: calab|			Tcalab		Yes	dosbox.exe	
DOS07130	Tommy's Cat and Mouse	TCatMou		C;;TCatMou;|					mouse	c:		c: mouse|			TCatMou		Yes	dosbox.exe	
DOS07131	Tommy's Chariots	Tchari		C;;Tchari;|					CHARIOTS	c:		c: CHARIOTS|			Tchari		Yes	dosbox.exe	
DOS07132	Tommy's Checkers	Tcheck		C;;Tcheck;|					CHECKERS	c:		c: CHECKERS|			Tcheck		Yes	dosbox.exe	
DOS07133	Tommy's Chess Set	TChessS		C;;TChessS;|					chess	c:		c: chess|			TChessS		Yes	dosbox.exe	
DOS07134	Tommy's Chicken	Tchick		C;;Tchick;|					chicken	c:		c: chicken|			Tchick		Yes	dosbox.exe	
DOS15934	Time Circle	tcircle		C;;tcircle;|					call play	c:		c: call play|			tcircle		Yes	dosbox.exe	
DOS07136	Tommy's Coon Can	TCoonCan		C;;TCoonCan;|					cooncan	c:		c: cooncan|			TCoonCan		Yes	dosbox.exe	
DOS07135	Tommy's Connecting Point	TCPoint		C;;TCPoint;|					CPOINT	c:		c: CPOINT|			TCPoint		Yes	dosbox.exe	
DOS07137	Tommy's Cribbage	Tcribb		C;;Tcribb;|					CRIBBAGE	c:		c: CRIBBAGE|			Tcribb		Yes	dosbox.exe	
DOS07139	Tommy's Cryptoquips	Tcrypto		C;;Tcrypto;|					TOMCRYPT	c:		c: TOMCRYPT|			Tcrypto		Yes	dosbox.exe	
DOS06778	The Civil War: Master Players Edition	TCWMPE		C;;TCWMPE;|					call run	c:		c: call run|			TCWMPE		Yes	dosbox.exe	
DOS07140	Tommy's Double L	TDblL		C;;TDblL;|					DOUBLEL	c:		c: DOUBLEL|			TDblL		Yes	dosbox.exe	
DOS05033	TDM's Tractor Pull Nationals	TDMsTrac		C;;;|					call local	c:	TDMsTrac	c:\TDMsTrac call local|					Yes	dosbox.exe	
DOS05034	Teaching Tiles	Teaching		C;;;|					tiles	c:	Teaching	c:\Teaching tiles|					Yes	dosbox.exe	
DOS05035	Team Suzuki	TeamSuzu		C;;TeamSuzu;|					call run	c:		c: call run|			TeamSuzu		Yes	ece4230\dosbox.exe	
DOS05036	Team Yankee	TeamYank		C;;;|					ty	c:	TeamYank	c:\TeamYank ty|					Yes	dosbox.exe	
DOS05037	Tear Down the Wall	TearDown		C;;;|					wall	c:	TearDown	c:\TearDown wall|					Yes	dosbox.exe	
DOS05038	Techno Cop	TechnoCo		C;;;|					tech	c:	TechnoCo	c:\TechnoCo tech|					Yes	dosbox.exe	
DOS02799	Total Eclipse	teclip		C;;;|					total	c:	teclip	c:\teclip total|					Yes	dosbox.exe	
DOS05043	Teenage Queen	TeenageQ		C;;;|					call ere	c:	TeenageQ	c:\TeenageQ call ere|					Yes	dosbox.exe	
DOS15898	Tee Time	TeeTime		A;;TeeTime\floppy;-t floppy|C;;TeeTime;|					call GOLF	c:	GAMETEK\TEETIME	c:\GAMETEK\TEETIME call GOLF|	TeeTime\floppy		TeeTime		Yes	ece4230\dosbox.exe	
DOS05044	Tegel's Mercenaries	TegelsM		C;;TegelsM;|D;IMG;Tegel's Mercenaries.cue;-t cdrom|					call mercs	c:	mercs	c:\mercs call mercs|			TegelsM	Tegel's Mercenaries.cue	Yes	dosbox.exe	
DOS06258	TEGL Klondike Solitaire	TEGLKSol		C;;TEGLKSol;|					KLONDIKE	c:		c: KLONDIKE|			TEGLKSol		Yes	dosbox.exe	
DOS06476	TEGL Monopoly	TEGLMon		C;;TEGLMon;|					monopoly	c:		c: monopoly|			TEGLMon		Yes	dosbox.exe	
DOS08046	TEGL Mahjong Solitaire	TEGLMSol		C;;TEGLMSol;|					MAHJSOL	c:		c: MAHJSOL|			TEGLMSol		Yes	dosbox.exe	
DOS07661	Tetris Gold Professional	TeGoPro		C;;TeGoPro;|D;IMG;TETRIS_PRO.CUE;-t cdrom|					tetris	c:	tetris	c:\tetris tetris|			TeGoPro	TETRIS_PRO.CUE	Yes	ece4230\dosbox.exe	
DOS07114	TeleCards	TeleCard		C;;TeleCard;|					tc	c:		c: tc|			TeleCard		Yes	dosbox.exe	
DOS05045	Telengard	telegard		C;;;|					telen	c:	telegard	c:\telegard telen|					Yes	dosbox.exe	
DOS15178	Tele-Hang	TeleHang		C;;TeleHang;|					th hang5.cfg	c:		c: th hang5.cfg|			TeleHang		Yes	dosbox.exe	
DOS16132	Tommy's Telewords	Teleword		C;;Teleword;|					TELEWRDS	c:		c: TELEWRDS|			Teleword		Yes	dosbox.exe	
DOS05053	Tempest 2000	Tempest2		C;;Tempest2;|D;IMG;temp2k.cue;-t cdrom|					call run	c:		c: call run|			Tempest2	temp2k.cue	Yes	ece4230\dosbox.exe	
DOS05055	Temple of Kroz	Templeof		C;;Templeof;|					temple	c:	Templeof	c:\Templeof temple|			Templeof		Yes	dosbox.exe	
DOS07141	Tommy's Energy Fence	TEnerFen		C;;TEnerFen;|					EFENCE	c:		c: EFENCE|			TEnerFen		Yes	dosbox.exe	
DOS05058	Tennis Cup	TennisC		C;;TennisC;|					tenis	c:	TennisC	c:\TennisC tenis|			TennisC		Yes	dosbox.exe	
DOS05059	Tennis Cup 2	TennisC2		C;;TennisC2;|					t	c:	TennisC2	c:\TennisC2 t|			TennisC2		Yes	dosbox.exe	
DOS05060	Tennis Elbow	TennisEl		C;;TennisEl;|					call run	c:	tennis	c:\tennis call run|			TennisEl		Yes	ece4230\dosbox.exe	
DOS05057	Ten Nights of Killing and Mayhem at F.J.B. II	tennitki		C;;;|					call run	c:	tennitki	c:\tennitki call run|					Yes	ece4230\dosbox.exe	
DOS05061	Tequila & Boom Boom	tequila		C;;tequila;|D;IMG;TEQUILA.cue;-t cdrom|	set ULTRASND=	set ULTRADIR=			call tb	c:	west	set ULTRASND=| set ULTRADIR=| c:\west call tb|			tequila	TEQUILA.cue	Yes	dosbox.exe	
DOS06352	Terradyne	TeraDyne		C;;TeraDyne;|					call RUNTERRA	c:	terra	c:\terra call RUNTERRA|			TeraDyne		Yes	dosbox.exe	
DOS05063	Teresa: House Guest	Teresa		C;;;|					call TERESA	c:	Teresa	c:\Teresa call TERESA|					Yes	dosbox.exe	
DOS05066	The Terminator 2029 - Deluxe CD Edition	Term2029		C;;Term2029;|D;IMG;Terminator- 2029 Deluxe CD Edition.iso;-t cdrom|					call run	c:	2029_CD	c:\2029_CD call run|			Term2029	Terminator- 2029 Deluxe CD Edition.iso	Yes	ece4230\dosbox.exe	
DOS05071	The Terminator: Future Shock	TermFS		C;;TermFS;|D;IMG;terminator.future_shock.img;-t cdrom|					call run	c:	.\GAMES\SHOCK	c:\.\GAMES\SHOCK call run|			TermFS	terminator.future_shock.img	Yes	dosbox.exe	
DOS05069	Terminator 2: Judgment Day	Terminat		C;;Terminat;|					call run	c:		c: call run|			Terminat		Yes	ece4230\dosbox.exe	
DOS05072	The Terminator: Rampage	TermRamp		C;;TermRamp;|D;IMG;The.Terminator-Rampage-TransferCrew.cue;-t cdrom|					call run	c:	ramdata	c:\ramdata call run|			TermRamp	The.Terminator-Rampage-TransferCrew.cue	Yes	ece4230\dosbox.exe	
DOS05064	Terminal Terror	TermTerr		C;;TermTerr;|					call start	c:	TermTerr	c:\TermTerr call start|			TermTerr		Yes	ece4230\dosbox.exe	
DOS05065	Terminal Velocity	TermVel		C;;TermVel;|D;IMG;TVCD.cue;-t cdrom|					call run	c:		c: call run|			TermVel	TVCD.cue	Yes	dosbox.exe	
DOS06615	Terra Probe	TerProb		C;;TerProb;|					terra	c:		c: terra|			TerProb		Yes	dosbox.exe	
DOS05075	TerraFire	TerraFir		C;;TerraFir;|					tf	c:	TerraFir	c:\TerraFir tf|			TerraFir		Yes	dosbox.exe	
DOS15867	Terra Inc.	TerraInc		C;;TerraInc;|D;IMG;TerraInc.cue;-t cdrom|					TERRAINC.EXE	c:	TERRAINC	c:\TERRAINC TERRAINC.EXE|			TerraInc	TerraInc.cue	Yes	ece4230\dosbox.exe	
DOS15868	Terran Envoy	TerranEn		C;;TerranEn;|					TE.EXE	c:		c: TE.EXE|			TerranEn		Yes	dosbox.exe	
DOS05076	Terra Nova: Strike Force Centauri	TerraNov		C;;TerraNov;|D;IMG;TNF108.cue;-t cdrom|e;;TerraNov\cd\demo;-t cdrom|					call run	c:		c: call run|			TerraNov	TNF108.cue	Yes	ece4230\dosbox.exe	
DOS07678	Terroid	Terroid		C;;Terroid;|					terroid	c:		c: terroid|			Terroid		Yes	dosbox.exe	
DOS06353	Terror in the Ice Caverns	Terrorin		C;;Terrorin;|					terror	c:	Terrorin	c:\Terrorin terror|			Terrorin		Yes	dosbox.exe	
DOS05077	Terror of the Catacombs	Terrorof		C;;Terrorof;|					call run	c:	Terrorof	c:\Terrorof call run|			Terrorof		Yes	dosbox.exe	
DOS00267	Terror in Christmas Town	terrxmas		C;;terrxmas;|					call begin	c:	xmas	c:\xmas call begin|			terrxmas		Yes	ece4230\dosbox.exe	
DOS01029	Beyond the Tesseract	tesserac		C;;;|	cwsdpmi				frotz -d 5 tess.z5	c:	tesserac	c:\tesserac cwsdpmi| frotz -d 5 tess.z5|					Yes	dosbox.exe	
DOS05079	Tesserae	Tesserae		C;;;|					call tess	c:	Tesserae	c:\Tesserae call tess|					Yes	dosbox.exe	
DOS15772	TETCOLOR	TETCOLOR		C;;TETCOLOR;|					TETCOLOR	c:		c: TETCOLOR|			TETCOLOR		Yes	ece4230\dosbox.exe	
DOS07609	Tetris (1992)	TetHVB92		C;;TetHVB92;|					tetris	c:		c: tetris|			TetHVB92		Yes		
DOS07117	TetRAM	TetRAM00	.[13][10]Type exitto quit[13][10].[13][10]	C;;TetRAM00;|					tetris	c:		c: tetris|			TetRAM00		No	dosbox.exe	
DOS05089	Tetriller	Tetrille		C;;;|					tetrill	c:	Tetrille	c:\Tetrille tetrill|					Yes	dosbox.exe	
DOS05090	Tetripz	Tetripz		C;;;|					TETRIPZ	c:	Tetripz	c:\Tetripz TETRIPZ|					Yes	dosbox.exe	
DOS06683	Tetris (2004)	Tetris04		C;;Tetris04;|					tetris	c:		c: tetris|			Tetris04		Yes		
DOS05092	Tetris (1986)	Tetris86		C;;;|					tetris	c:	Tetris86	c:\Tetris86 tetris|					Yes		
DOS05091	Tetris (1987)	Tetris87		C;;;|					call tetris.bat	c:	Tetris87	c:\Tetris87 call tetris.bat|					Yes		
DOS00389	Tetris (1991)	Tetris91		C;;Tetris91;|					Tetris	c:		c: Tetris|			Tetris91		Yes		
DOS15775	Tetris Pro	Tetris94		C;;Tetris94;|					call run	c:		c: call run|			Tetris94		Yes	ece4230\dosbox.exe	
DOS15773	Tetris (1996)	Tetris96		C;;Tetris96;|					TETRIS.EXE	c:		c: TETRIS.EXE|			Tetris96		Yes		
DOS15774	Tetris (1997)	Tetris97		C;;Tetris97;|					TETRIS.EXE	c:		c: TETRIS.EXE|			Tetris97		Yes		
DOS05093	Tetris Classic	TetrisCl		C;;TetrisCl;|					call run	c:		c: call run|			TetrisCl		Yes	ece4230\dosbox.exe	
DOS05094	Tetris Gold	TetrisGo		C;;TetrisGo;|D;IMG;TETRIS_GOLD.iso;-t cdrom|					tetdos	d:		d: tetdos|			TetrisGo	TETRIS_GOLD.iso	Yes	dosbox.exe	
DOS16133	TETRIX	tetrix		C;;tetrix;|					tetrix	c:		c: tetrix|			tetrix		Yes	ece4230\dosbox.exe	
DOS15478	Tetrolis	Tetrolis		C;;Tetrolis;|					TETROLIS	c:		c: TETROLIS|			Tetrolis		Yes	dosbox.exe	
DOS07301	TetrOS	TetrOS		C;;TetrOS;|Boot;;TETROS.IMG;-l a|								c:			TetrOS		Yes	dosbox.exe	
DOS07142	Tommy's Euchre	Teuchre		C;;Teuchre;|					EUCHRE	c:		c: EUCHRE|			Teuchre		Yes	dosbox.exe	
DOS07143	Tommy's Fan Tan	TFanTan		C;;TFanTan;|					fantan	c:		c: fantan|			TFanTan		Yes	dosbox.exe	
DOS05095	TFX	TFX		C;;TFX;|D;IMG;TFX.cue;-t cdrom|					call run	c:		c: call run|			TFX	TFX.cue	Yes	ece4230\dosbox.exe	
DOS02356	The Games '92: España	TGame92		C;;TGame92;|	mreset				call run	c:		c: mreset| call run|			TGame92		Yes	ece4230\dosbox.exe	
DOS02360	The Games: Summer Challenge	TGameSmC		C;;TGameSmC;|					call run	c:	summer	c:\summer call run|			TGameSmC		Yes	ece4230\dosbox.exe	
DOS02361	The Games: Summer Edition	TGameSmE		C;;TGameSmE;|					loadfix thegames	c:	TGameSmE	c:\TGameSmE loadfix thegames|			TGameSmE		Yes	ece4230\dosbox.exe	
DOS02362	The Games: Winter Challenge	TGameWnC		C;;TGameWnC;|D;IMG;Summer & Winter Olympic Challenge (1996)(Media Safari)[compilation].iso;-t cdrom|					call run	c:	winter	c:\winter call run|			TGameWnC	Summer & Winter Olympic Challenge (1996)(Media Safari)[compilation].iso	Yes	ece4230\dosbox.exe	
DOS02363	The Games: Winter Edition	TGameWnE		C;;TGameWnE;|					games	c:	TGameWnE	c:\TGameWnE games|			TGameWnE		Yes	dosbox.exe	
